,description.languages,activity,sector,location.country,location.town,borrowers.gender,borrowers.pictured,terms.disbursal_currency,terms.loss_liability.nonpayment,terms.loss_liability.currency_exchange,delinquent,journal_totals.entries,terms.loan_amount,duration,status
827,en,Cosmetics Sales,Retail,Ecuador,Guayaquil,F,TRUE,USD,lender,none,TRUE,1.0,850,,defaulted
828,,Timber Sales,Construction,Mexico,Acala,F,TRUE,USD,partner,none,FALSE,1.0,750,213.0,paid
829,,Bakery,Food,Peru,Callería - Ucayali,F,TRUE,USD,partner,none,FALSE,1.0,500,183.0,paid
830,en,Agriculture,Agriculture,Samoa,Salepouae,F,TRUE,USD,partner,none,FALSE,2.0,600,599.0,paid
831,en,Agriculture,Agriculture,Samoa,Salepouae,F,TRUE,USD,partner,none,FALSE,2.0,550,599.0,paid
832,,Clothing Sales,Clothing,Peru,Callería - Ucayali,F,TRUE,USD,partner,none,FALSE,1.0,575,183.0,paid
833,,Food Production/Sales,Food,Mexico,"Monterrey, Nuevo León",F,TRUE,USD,partner,none,FALSE,1.0,650,170.0,paid
834,,Food Production/Sales,Food,Peru,Pucallpa,F,TRUE,USD,partner,none,FALSE,1.0,350,183.0,paid
835,en,Food Production/Sales,Food,Samoa,Moamoa,F,TRUE,USD,partner,none,FALSE,1.0,300,598.0,paid
836,,Timber Sales,Construction,Peru,Pucallpa,F,TRUE,USD,partner,none,FALSE,1.0,675,183.0,paid
837,en,Agriculture,Agriculture,Samoa,Leloto Leauvaa,F,TRUE,USD,partner,none,FALSE,2.0,300,597.0,paid
838,,Used Clothing,Clothing,Peru,Juliaca,F,TRUE,USD,partner,none,FALSE,1.0,350,184.0,paid
839,en,Charcoal Sales,Retail,Uganda,Ndeeba,F,TRUE,USD,partner,none,FALSE,2.0,125,183.0,paid
840,en,Tailoring,Services,Sierra Leone,Kabala,M,TRUE,USD,partner,none,FALSE,3.0,1050,383.0,paid
841,en,Food Production/Sales,Food,Dominican Republic,Don Juan Community Of Yamasá,F,TRUE,USD,partner,none,FALSE,1.0,375,182.0,paid
842,en,Butcher Shop,Food,Dominican Republic,El Seybo,F,TRUE,USD,partner,none,FALSE,2.0,375,183.0,paid
843,,Farming,Agriculture,Indonesia,"Melaya, Bali",M,TRUE,USD,partner,none,FALSE,2.0,400,147.0,paid
844,,Food Market,Food,Indonesia,Badung,F,TRUE,USD,partner,none,FALSE,1.0,125,152.0,paid
845,,Construction,Construction,Bolivia,El Alto,F,TRUE,USD,partner,none,FALSE,6.0,1000,501.0,paid
846,en,Agriculture,Agriculture,Viet Nam,Ham Thuan Nam,F,TRUE,USD,partner,none,FALSE,1.0,50,152.0,paid
847,,General Store,Retail,Tajikistan,Spitamen,F,TRUE,USD,partner,none,FALSE,1.0,800,293.0,paid
848,,Retail,Retail,Mexico,"Monterrey, Nuevo León",M,TRUE,USD,partner,none,FALSE,1.0,1200,169.0,paid
849,,Food Production/Sales,Food,Mexico,Solistahuacan,F,TRUE,USD,partner,none,FALSE,1.0,950,379.0,paid
850,,Agriculture,Agriculture,Peru,Tarma,F,TRUE,USD,partner,none,FALSE,1.0,350,182.0,paid
851,en,Fish Selling,Food,Cambodia,Batambong,F,TRUE,USD,partner,none,FALSE,2.0,1000,203.0,paid
852,en,Food Market,Food,Tanzania,Dar Es Salaam,F,TRUE,USD,partner,none,FALSE,1.0,250,263.0,paid
853,en,Restaurant,Food,Tanzania,Dar Es Salaam,M,TRUE,USD,partner,none,FALSE,1.0,450,263.0,paid
854,en,Agriculture,Agriculture,Samoa,"Sagafili, Mulifanua",F,TRUE,USD,partner,none,FALSE,2.0,300,591.0,paid
855,es,Poultry,Agriculture,Peru,Tarma,F,TRUE,USD,partner,none,FALSE,1.0,375,183.0,paid
856,,Cereals,Food,Nicaragua,Chinandega,F,TRUE,USD,partner,none,FALSE,2.0,350,61.0,paid
857,en,Construction Supplies,Construction,Cambodia,Kampong Cham Province,F,TRUE,USD,partner,none,FALSE,2.0,800,589.0,paid
858,,General Store,Retail,Nicaragua,Chinandega,F,TRUE,USD,partner,none,FALSE,2.0,275,61.0,paid
859,,Retail,Retail,Nicaragua,Chinandega,F,TRUE,USD,partner,none,FALSE,3.0,775,61.0,paid
860,es,Bakery,Food,Peru,Tarma,F,TRUE,USD,partner,none,FALSE,1.0,375,182.0,paid
861,,Grocery Store,Food,Nicaragua,Leon,F,TRUE,USD,partner,none,FALSE,2.0,250,61.0,paid
862,,Clothing Sales,Clothing,Tajikistan,Qurgan-tube,F,TRUE,USD,partner,none,FALSE,1.0,1000,399.0,paid
863,en,Clothing Sales,Clothing,Dominican Republic,Palamara Community Of San Cristobal,F,TRUE,DOP,partner,partner,FALSE,1.0,325,182.0,paid
864,en,Food Production/Sales,Food,Cambodia,Kampong Cham Province,F,TRUE,KHR,partner,partner,FALSE,2.0,1200,586.0,paid
865,en,Food Production/Sales,Food,Cambodia,Batambong,F,TRUE,KHR,partner,partner,FALSE,2.0,1000,586.0,paid
866,en,Food Market,Food,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,2.0,425,243.0,paid
867,en,Food Market,Food,Nigeria,Benin City,M,TRUE,NGN,partner,partner,FALSE,2.0,550,243.0,paid
868,en,Retail,Retail,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,2.0,400,121.0,paid
869,,Carpentry,Construction,Togo,Amégnran,M,TRUE,XOF,partner,partner,FALSE,1.0,1000,525.0,paid
870,en,Construction Supplies,Construction,Cambodia,Prey Veng Province,F,TRUE,KHR,partner,partner,FALSE,2.0,1000,584.0,paid
871,en,Farming,Agriculture,Cambodia,Prey Veng Province,F,TRUE,KHR,partner,partner,FALSE,2.0,1200,583.0,paid
872,,Motorcycle Transport,Transportation,Togo,Lomé,M,TRUE,XOF,partner,partner,FALSE,1.0,900,522.0,paid
873,,Used Clothing,Clothing,Mexico,"Reynosa, Tamaulipas",F,TRUE,MXN,partner,partner,FALSE,1.0,750,171.0,paid
874,en,Butcher Shop,Food,Nigeria,"Asaba, Delta State",F,TRUE,NGN,partner,partner,FALSE,2.0,400,243.0,paid
875,en,Food Market,Food,Nigeria,"Asaba, Delta State",F,TRUE,NGN,partner,partner,FALSE,4.0,800,243.0,paid
876,en,Livestock,Agriculture,Azerbaijan,Saatli,M,TRUE,USD,partner,none,FALSE,1.0,1000,576.0,paid
877,en,Transportation,Transportation,Azerbaijan,Khachmaz Town,F,TRUE,USD,partner,none,FALSE,1.0,950,395.0,paid
878,en,Animal Sales,Agriculture,Azerbaijan,Saatli,M,TRUE,USD,partner,none,FALSE,1.0,900,572.0,paid
879,en,Livestock,Agriculture,Azerbaijan,Saatli,M,TRUE,USD,partner,none,FALSE,1.0,1200,573.0,paid
880,,Pharmacy,Health,Azerbaijan,Agsu,F,TRUE,USD,partner,none,FALSE,1.0,500,394.0,paid
881,,Tailoring,Services,Togo,Lomé,F,TRUE,XOF,partner,partner,FALSE,1.0,400,393.0,paid
882,es,Crafts,Arts,Peru,Juliaca,M,TRUE,PEN,partner,partner,FALSE,2.0,675,213.0,paid
883,,Fish Selling,Food,Ecuador,Guayaquil,M,TRUE,USD,lender,none,TRUE,1.0,550,,defaulted
884,en,Poultry,Agriculture,Azerbaijan,Bilasuvar,F,TRUE,AZN,partner,partner,FALSE,1.0,1000,572.0,paid
885,en,Butcher Shop,Food,Azerbaijan,Imishli,M,TRUE,AZN,partner,partner,FALSE,2.0,800,569.0,paid
886,en,Clothing Sales,Clothing,Ukraine,Pavlograd,F,TRUE,UAH,partner,partner,FALSE,3.0,1200,393.0,paid
887,en,Electronics Repair,Services,Cambodia,Kampong Cham Province,F,TRUE,KHR,partner,partner,FALSE,2.0,1200,577.0,paid
888,,Barber Shop,Services,Azerbaijan,Agsu,M,TRUE,AZN,partner,partner,FALSE,1.0,600,427.0,paid
889,en,Retail,Retail,Paraguay,Chaco,F,TRUE,PYG,partner,partner,FALSE,1.0,425,397.0,paid
890,en,Retail,Retail,Paraguay,Chaco,M,TRUE,PYG,partner,partner,FALSE,1.0,225,397.0,paid
891,en,General Store,Retail,Dominican Republic,Samana,F,TRUE,DOP,partner,partner,FALSE,3.0,1750,182.0,paid
892,,Decorations Sales,Retail,Peru,Pucallpa,F,TRUE,PEN,partner,partner,FALSE,1.0,500,182.0,paid
893,en,Auto Repair,Services,Paraguay,Caacupe,M,TRUE,PYG,partner,partner,FALSE,1.0,1025,393.0,paid
894,,Pigs,Agriculture,Indonesia,"Melaya, Bali",F,TRUE,IDR,partner,partner,FALSE,2.0,175,197.0,paid
895,,Construction,Construction,Mexico,Acuna,F,TRUE,MXN,partner,partner,FALSE,1.0,600,396.0,paid
896,,General Store,Retail,Peru,Pucallpa,F,TRUE,PEN,partner,partner,FALSE,2.0,1200,213.0,paid
897,en,Food Market,Food,Nepal,Dhalko,F,TRUE,NPR,partner,partner,FALSE,2.0,175,394.0,paid
898,,Clothing Sales,Clothing,Guatemala,"Santo Domingo Xenacoj, Chimaltenango",F,TRUE,GTQ,partner,partner,FALSE,2.0,2600,182.0,paid
899,,Clothing Sales,Clothing,Mozambique,Chissano,F,TRUE,MZN,partner,partner,FALSE,1.0,125,92.0,paid
900,,Construction,Construction,Mexico,Acuna,F,TRUE,MXN,lender,partner,TRUE,2.0,600,,defaulted
901,en,Food Production/Sales,Food,Dominican Republic,Yamasa,F,TRUE,DOP,partner,partner,FALSE,1.0,375,182.0,paid
902,,Clothing Sales,Clothing,Mozambique,Xai-xai,F,TRUE,MZN,partner,partner,FALSE,1.0,125,61.0,paid
903,en,Food Production/Sales,Food,Indonesia,"Pamijahan, Bogor",F,TRUE,IDR,partner,partner,FALSE,1.0,75,210.0,paid
904,,Poultry,Agriculture,Viet Nam,Bac Ninh,M,TRUE,VND,partner,partner,FALSE,1.0,125,168.0,paid
905,,Natural Medicines,Health,Peru,Pucallpa,F,TRUE,PEN,partner,partner,FALSE,2.0,425,182.0,paid
906,en,Beauty Salon,Services,Uganda,Makindye,F,TRUE,UGX,partner,partner,FALSE,2.0,250,182.0,paid
907,en,General Store,Retail,Indonesia,"Leuwisadeng, Bogor",F,TRUE,IDR,partner,partner,FALSE,1.0,75,207.0,paid
908,en,Cattle,Agriculture,Cambodia,Kean Svay District,F,TRUE,KHR,partner,partner,FALSE,3.0,900,261.0,paid
909,en,Cattle,Agriculture,Azerbaijan,Khachmaz Region,F,TRUE,AZN,partner,partner,FALSE,1.0,725,409.0,paid
910,en,Sewing,Services,Samoa,Samatau,F,TRUE,WST,partner,partner,FALSE,1.0,1175,575.0,paid
911,en,Restaurant,Food,Uganda,Zana,F,TRUE,UGX,partner,partner,FALSE,2.0,250,182.0,paid
912,en,Restaurant,Food,Lebanon,Saida - South,M,TRUE,USD,partner,none,FALSE,2.0,1200,385.0,paid
913,,Tailoring,Services,Ecuador,Guayaquil,M,TRUE,USD,lender,none,TRUE,1.0,675,,defaulted
914,en,Electrical Goods,Retail,Nigeria,Lagos State,F,TRUE,NGN,partner,partner,FALSE,3.0,250,243.0,paid
915,en,Grocery Store,Food,Dominican Republic,Yamasa,F,TRUE,DOP,partner,partner,FALSE,1.0,375,183.0,paid
916,en,Catering,Food,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,275,291.0,paid
917,,Pigs,Agriculture,Indonesia,"Melaya, Bali",F,TRUE,IDR,partner,partner,FALSE,1.0,225,382.0,paid
918,en,Beauty Salon,Services,Uganda,Kayunga,F,TRUE,UGX,partner,partner,FALSE,2.0,600,182.0,paid
919,,Restaurant,Food,Peru,Saposoa - San Martín,F,TRUE,PEN,partner,partner,FALSE,1.0,675,183.0,paid
920,,Food Production/Sales,Food,Ecuador,Guayaquil,F,TRUE,USD,lender,none,TRUE,1.0,525,,defaulted
921,,Grocery Store,Food,Nicaragua,Managua,F,TRUE,NIO,partner,partner,FALSE,2.0,1075,182.0,paid
922,en,General Store,Retail,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,900,106.0,paid
923,,Clothing Sales,Clothing,Bolivia,La Paz,F,TRUE,BOB,partner,partner,FALSE,6.0,300,411.0,paid
924,en,Grocery Store,Food,Paraguay,Ybycuí,F,TRUE,PYG,partner,partner,FALSE,1.0,225,293.0,paid
925,,Grocery Store,Food,Paraguay,Ybycuí,F,TRUE,PYG,partner,partner,FALSE,1.0,650,169.0,paid
926,,Party Supplies,Retail,Paraguay,Mariano R. Alonso,F,TRUE,PYG,partner,partner,FALSE,1.0,650,406.0,paid
927,,Clothing Sales,Clothing,Bolivia,El Alto,F,TRUE,BOB,partner,partner,FALSE,3.0,200,183.0,paid
928,en,Fruits & Vegetables,Food,Cambodia,Kean Svay District,F,TRUE,KHR,partner,partner,FALSE,3.0,1200,408.0,paid
929,en,Pub,Food,Kenya,Nakuru,F,TRUE,KES,lender,partner,TRUE,1.0,1000,,defaulted
930,en,General Store,Retail,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,275,403.0,paid
931,en,Pharmacy,Health,Azerbaijan,Beylagan,M,TRUE,AZN,partner,partner,FALSE,1.0,700,404.0,paid
932,en,Retail,Retail,Tajikistan,Gafurov,M,TRUE,TJS,partner,partner,FALSE,2.0,350,169.0,paid
933,en,Retail,Retail,Azerbaijan,Khachmaz,F,TRUE,AZN,partner,partner,FALSE,2.0,800,461.0,paid
934,,Transportation,Transportation,Nicaragua,Bluefields,M,TRUE,NIO,lender,partner,FALSE,2.0,600,153.0,paid
935,,General Store,Retail,Peru,La Esperanza - Trujillo,F,TRUE,PEN,partner,partner,FALSE,1.0,125,122.0,paid
936,en,Agriculture,Agriculture,Samoa,Satapuala,F,TRUE,WST,partner,partner,FALSE,2.0,300,586.0,paid
937,,Services,Services,Peru,Banda De Shilcayo - San Martín,F,TRUE,PEN,partner,partner,FALSE,1.0,125,123.0,paid
938,,General Store,Retail,Peru,Tarapoto - San Martin,F,TRUE,PEN,partner,partner,FALSE,1.0,175,122.0,paid
939,es,Fruits & Vegetables,Food,Peru,Moyobamba - San Martin,F,TRUE,PEN,partner,partner,FALSE,2.0,450,183.0,paid
940,en,Retail,Retail,Samoa,Vaimoso,F,TRUE,WST,partner,partner,FALSE,1.0,1025,585.0,paid
941,,Clothing Sales,Clothing,Tajikistan,Vahdat,M,TRUE,TJS,partner,partner,FALSE,1.0,1000,402.0,paid
942,en,Fish Selling,Food,Cambodia,Kean Svay District,F,TRUE,KHR,partner,partner,FALSE,2.0,600,650.0,paid
943,en,Food Market,Food,Sierra Leone,Kabala,F,TRUE,SLL,partner,partner,FALSE,3.0,375,406.0,paid
944,es,General Store,Retail,Peru,Juliaca,F,TRUE,PEN,partner,partner,FALSE,1.0,850,184.0,paid
945,,Food Production/Sales,Food,Mexico,"Hermosillo, Sonora",M,TRUE,MXN,partner,partner,FALSE,1.0,750,168.0,paid
946,,Grocery Store,Food,Paraguay,Caacupe,F,TRUE,PYG,partner,partner,FALSE,1.0,1075,403.0,paid
947,,Embroidery,Arts,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,425,183.0,paid
948,,Embroidery,Arts,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,350,183.0,paid
949,en,Farm Supplies,Agriculture,Samoa,Matafaa,F,TRUE,WST,partner,partner,FALSE,3.0,300,586.0,paid
950,en,Crafts,Arts,Samoa,Toamua,F,TRUE,WST,partner,partner,FALSE,2.0,475,585.0,paid
951,en,Grocery Store,Food,Afghanistan,Kabul,M,TRUE,AFN,partner,partner,FALSE,2.0,1025,405.0,paid
952,en,Milk Sales,Food,Nepal,Sainbubhaishepati,F,TRUE,NPR,partner,partner,FALSE,2.0,475,407.0,paid
953,en,Pharmacy,Health,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,4.0,800,241.0,paid
954,en,Food Market,Food,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,2.0,1175,241.0,paid
955,en,Restaurant,Food,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,2.0,800,241.0,paid
956,en,Food Market,Food,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,2.0,625,241.0,paid
957,,Auto Repair,Services,Bolivia,La Paz,M,TRUE,BOB,partner,partner,FALSE,6.0,200,403.0,paid
958,,General Store,Retail,Paraguay,San Ignacio,F,TRUE,PYG,partner,partner,FALSE,1.0,1200,402.0,paid
959,,Clothing Sales,Clothing,Nicaragua,Leon,F,TRUE,NIO,partner,partner,FALSE,2.0,400,122.0,paid
960,en,Retail,Retail,Cambodia,Batambong,M,TRUE,USD,partner,none,FALSE,2.0,800,585.0,paid
961,en,Clothing Sales,Clothing,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,2.0,800,240.0,paid
962,en,Farming,Agriculture,Cambodia,Kean Svay District,F,TRUE,KHR,partner,partner,FALSE,3.0,1000,648.0,paid
963,,Retail,Retail,Bolivia,La Paz,F,TRUE,BOB,partner,partner,FALSE,5.0,900,494.0,paid
964,en,Livestock,Agriculture,Bulgaria,Vratza,F,TRUE,BGN,partner,partner,FALSE,1.0,775,403.0,paid
965,en,Home Products Sales,Retail,Ghana,Elmina,F,TRUE,GHS,partner,partner,FALSE,2.0,1025,184.0,paid
966,en,Cloth & Dressmaking Supplies,Retail,Ghana,Mankessim,F,TRUE,GHS,partner,partner,FALSE,2.0,1025,169.0,paid
967,en,Agriculture,Agriculture,Samoa,"Sagafili, Mulifanua",F,TRUE,WST,partner,partner,FALSE,2.0,475,584.0,paid
968,en,Fruits & Vegetables,Food,Ghana,Cape Coast,F,TRUE,GHS,partner,partner,FALSE,2.0,1025,183.0,paid
969,en,Grocery Store,Food,Cambodia,Kampong Cham Province,F,TRUE,USD,partner,none,FALSE,2.0,1000,169.0,paid
970,en,Clothing Sales,Clothing,Azerbaijan,Sumgayit City,F,TRUE,AZN,partner,partner,FALSE,1.0,500,403.0,paid
971,en,Clothing Sales,Clothing,Ukraine,Berdyansk,F,TRUE,UAH,partner,partner,FALSE,2.0,500,169.0,paid
972,en,Farming,Agriculture,Cambodia,Kampong Cham Province,F,TRUE,USD,partner,none,FALSE,2.0,600,582.0,paid
973,en,Food Market,Food,Cameroon,"Nkwen, Bamenda, Nw Province",F,TRUE,XOF,lender,partner,FALSE,2.0,800,640.0,paid
974,en,Food Production/Sales,Food,Azerbaijan,Bilasuvar,M,TRUE,AZN,partner,partner,FALSE,2.0,800,483.0,paid
975,en,General Store,Retail,Ecuador,Guayaquil,M,TRUE,USD,lender,none,TRUE,1.0,1200,,defaulted
976,,Cloth & Dressmaking Supplies,Retail,Togo,Lomé,F,TRUE,XOF,partner,partner,FALSE,1.0,1000,400.0,paid
977,,Restaurant,Food,Togo,Lomé,F,TRUE,XOF,partner,partner,FALSE,1.0,200,400.0,paid
978,,Cosmetics Sales,Retail,Mexico,"Cadereyta, Nuevo León, México",F,TRUE,MXN,partner,partner,FALSE,1.0,650,168.0,paid
979,es,Butcher Shop,Food,Paraguay,Ita,F,TRUE,PYG,partner,partner,FALSE,1.0,1075,399.0,paid
980,en,Cafe,Food,Tajikistan,J.rasulov,F,TRUE,USD,partner,none,FALSE,1.0,1000,229.0,paid
981,en,Retail,Retail,Tajikistan,J.rasulov,F,TRUE,USD,partner,none,FALSE,2.0,800,229.0,paid
982,en,Auto Repair,Services,Azerbaijan,Saatli,M,TRUE,AZN,partner,partner,FALSE,2.0,1200,480.0,paid
983,,Cattle,Agriculture,Azerbaijan,Agsu,M,TRUE,AZN,partner,partner,FALSE,1.0,700,393.0,paid
984,en,Sewing,Services,Dominican Republic,Yamasa,F,TRUE,DOP,partner,partner,FALSE,1.0,300,183.0,paid
985,,Agriculture,Agriculture,Peru,Tarma,F,TRUE,PEN,partner,partner,FALSE,3.0,350,183.0,paid
986,,Clothing Sales,Clothing,Mexico,"Tampico, Tamaulipas",F,TRUE,MXN,partner,partner,FALSE,1.0,475,141.0,paid
987,,Poultry,Agriculture,Viet Nam,Bac Ninh,F,TRUE,VND,partner,partner,FALSE,1.0,150,172.0,paid
988,en,Food Market,Food,Cambodia,Kampong Cham Province,F,TRUE,USD,partner,none,FALSE,2.0,1100,398.0,paid
989,en,Food Production/Sales,Food,Cambodia,Phnom Penh,F,TRUE,USD,partner,none,FALSE,1.0,1200,580.0,paid
990,en,Clothing Sales,Clothing,Indonesia,"Pamijahan, Bogor",F,TRUE,IDR,partner,partner,FALSE,1.0,100,189.0,paid
991,en,General Store,Retail,Indonesia,"Pamijahan, Bogor",F,TRUE,IDR,partner,partner,FALSE,1.0,50,189.0,paid
992,en,Soft Drinks,Food,Indonesia,"Pamijahan, Bogor",F,TRUE,USD,partner,none,FALSE,1.0,50,188.0,paid
993,en,Farming,Agriculture,Cambodia,Kampong Cham,F,TRUE,USD,partner,none,FALSE,2.0,1200,165.0,paid
994,en,Beauty Salon,Services,Kenya,Nakuru,F,TRUE,KES,lender,partner,TRUE,1.0,400,,defaulted
995,en,Services,Services,Ghana,Tema,F,TRUE,GHS,partner,partner,FALSE,3.0,1025,183.0,paid
996,en,Construction,Construction,Cambodia,Kampong Cham Province,M,TRUE,USD,partner,none,FALSE,2.0,1000,578.0,paid
997,en,Shoe Sales,Retail,Ukraine,Kharkiv,F,TRUE,UAH,partner,partner,FALSE,1.0,1200,233.0,paid
998,,Clothing Sales,Clothing,Nicaragua,Leon,M,TRUE,USD,partner,none,FALSE,1.0,1200,575.0,paid
999,en,General Store,Retail,Ghana,Cape Coast,F,TRUE,GHS,partner,partner,FALSE,1.0,625,183.0,paid
1000,en,Grocery Store,Food,Indonesia,"Leuwiliang, Bogor",F,TRUE,IDR,partner,partner,FALSE,1.0,75,184.0,paid
1001,en,Food Production/Sales,Food,Tanzania,Dar Es Salaam,M,TRUE,TZS,partner,partner,FALSE,3.0,1625,122.0,paid
1002,en,Food Market,Food,Nigeria,Lagos State,F,TRUE,NGN,partner,partner,FALSE,2.0,450,244.0,paid
1003,en,Cosmetics Sales,Retail,Ecuador,Guayaquil,F,TRUE,USD,lender,none,TRUE,1.0,950,,defaulted
1004,,Retail,Retail,Tajikistan,Khujand,F,TRUE,TJS,partner,partner,FALSE,2.0,475,169.0,paid
1005,en,Bicycle Repair,Services,Ecuador,Guayaquil,M,TRUE,USD,lender,none,TRUE,1.0,1100,,defaulted
1006,,Office Supplies,Retail,Ecuador,Guayaquil,F,TRUE,USD,lender,none,TRUE,1.0,1200,,defaulted
1007,,Clothing Sales,Clothing,Tajikistan,Istaravshan,F,TRUE,TJS,partner,partner,FALSE,1.0,875,229.0,paid
1008,en,Clothing Sales,Clothing,Azerbaijan,Salyan Region,M,TRUE,AZN,partner,partner,FALSE,1.0,1200,470.0,paid
1009,en,Bookstore,Retail,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,525,392.0,paid
1010,,Clothing Sales,Clothing,Mozambique,Laulane-maputo,F,TRUE,MZN,partner,partner,FALSE,1.0,250,183.0,paid
1011,en,Clothing Sales,Clothing,Azerbaijan,Khachmaz Town,F,TRUE,AZN,partner,partner,FALSE,1.0,850,388.0,paid
1012,,General Store,Retail,Peru,Callería - Ucayali,F,TRUE,PEN,partner,partner,FALSE,1.0,675,122.0,paid
1013,,Food Production/Sales,Food,Peru,Callería - Ucayali,F,TRUE,PEN,partner,partner,FALSE,1.0,350,152.0,paid
1014,,General Store,Retail,Mexico,"Victoria, Tamaulipas",F,TRUE,MXN,partner,partner,FALSE,1.0,575,179.0,paid
1015,,General Store,Retail,Mexico,"Victoria, Tamaulipas",F,TRUE,MXN,partner,partner,FALSE,1.0,650,179.0,paid
1016,en,Tailoring,Services,Kenya,Nakuru,F,TRUE,KES,lender,partner,TRUE,1.0,400,,defaulted
1017,en,Agriculture,Agriculture,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,700,391.0,paid
1018,en,Office Supplies,Retail,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,275,391.0,paid
1019,en,Fuel/Firewood,Retail,Indonesia,"Leuwiliang, Bogor",F,TRUE,IDR,partner,partner,FALSE,1.0,125,180.0,paid
1020,,Arts,Arts,Bolivia,La Paz,M,TRUE,BOB,partner,partner,FALSE,3.0,75,152.0,paid
1021,en,Clothing Sales,Clothing,Dominican Republic,Yamasa,F,TRUE,DOP,partner,partner,FALSE,1.0,1200,183.0,paid
1022,en,Clothing Sales,Clothing,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,2000,183.0,paid
1023,en,Sewing,Services,Dominican Republic,Santo Domingo,F,TRUE,DOP,partner,partner,FALSE,2.0,1025,183.0,paid
1024,en,Motorcycle Transport,Transportation,Cambodia,Kampong Chnang Province,F,TRUE,USD,partner,none,FALSE,2.0,800,385.0,paid
1025,en,Fishing,Food,Cambodia,Muk Kampoul District,M,TRUE,USD,partner,none,FALSE,2.0,350,70.0,paid
1026,en,Barber Shop,Services,Lebanon,Nabatieh,M,TRUE,USD,partner,none,FALSE,2.0,500,383.0,paid
1027,en,Clothing Sales,Clothing,Tajikistan,J.rasulov,F,TRUE,TJS,partner,partner,FALSE,1.0,300,140.0,paid
1028,es,Textiles,Arts,Mexico,Zinacantan,F,TRUE,MXN,partner,partner,FALSE,1.0,1950,213.0,paid
1029,en,Farming,Agriculture,Cambodia,Prey Veng Province,F,TRUE,USD,partner,none,FALSE,2.0,500,575.0,paid
1030,en,Grocery Store,Food,Lebanon,Borj Barajneh,F,TRUE,USD,partner,none,FALSE,2.0,400,183.0,paid
1031,en,Sewing,Services,Pakistan,Lahore,F,TRUE,PKR,partner,partner,FALSE,1.0,350,384.0,paid
1032,en,Shoe Sales,Retail,Pakistan,Lahore,F,TRUE,PKR,partner,partner,FALSE,1.0,500,385.0,paid
1033,en,Bakery,Food,Lebanon,Saida - South,M,TRUE,USD,partner,none,FALSE,2.0,1000,385.0,paid
1034,,Goods Distribution,Wholesale,Mexico,Nuevo Laredo,M,TRUE,MXN,partner,partner,FALSE,2.0,1200,384.0,paid
1035,en,Furniture Making,Manufacturing,Nigeria,"Uromi, Edo State",F,TRUE,NGN,partner,partner,FALSE,2.0,875,244.0,paid
1036,en,Home Products Sales,Retail,Ukraine,Mukachevo,F,TRUE,UAH,partner,partner,FALSE,1.0,1200,170.0,paid
1037,en,Sewing,Services,Kenya,Kisumu,F,TRUE,KES,partner,partner,FALSE,1.0,800,564.0,paid
1038,,Fruits & Vegetables,Food,Togo,Assahoun,F,TRUE,XOF,partner,partner,FALSE,2.0,450,245.0,paid
1039,en,Farming,Agriculture,Azerbaijan,Salyan Region,F,TRUE,AZN,partner,partner,FALSE,1.0,1200,442.0,paid
1040,en,Farming,Agriculture,Azerbaijan,Salyan Region,M,TRUE,AZN,partner,partner,FALSE,1.0,1200,469.0,paid
1041,en,Farming,Agriculture,Azerbaijan,Salyan Region,F,TRUE,AZN,partner,partner,FALSE,1.0,1200,441.0,paid
1042,,Goods Distribution,Wholesale,Indonesia,Badung,M,TRUE,IDR,partner,partner,FALSE,2.0,125,410.0,paid
1043,en,Grocery Store,Food,Tajikistan,Chkalovsk,F,TRUE,TJS,partner,partner,FALSE,3.0,600,393.0,paid
1044,en,Retail,Retail,Azerbaijan,Sumgayit City,F,TRUE,AZN,partner,partner,FALSE,1.0,300,383.0,paid
1045,en,Livestock,Agriculture,Lebanon,Bekaa,M,TRUE,USD,partner,none,FALSE,1.0,1000,182.0,paid
1046,,Restaurant,Food,Peru,La Esperanza - Trujillo,F,TRUE,PEN,partner,partner,FALSE,1.0,325,182.0,paid
1047,en,Beauty Salon,Services,Uganda,Kiyinde,F,TRUE,UGX,partner,partner,FALSE,2.0,450,121.0,paid
