,description.languages,status,funded_amount,activity,sector,location.country,location.town,partner_id,borrowers.gender,borrowers.pictured,terms.disbursal_amount,terms.disbursal_currency,terms.loan_amount,terms.loss_liability.nonpayment,terms.loss_liability.currency_exchange,journal_totals.entries,delinquent,duration
601,en,paid,400,Food Production/Sales,Food,Guatemala,San Felipe Retalhuleu,55,F,True,400.0,USD,400,partner,none,2.0,False,366.0
602,en,paid,350,Food Market,Food,Guatemala,San Felipe Retalhuleu,55,F,True,350.0,USD,350,partner,none,2.0,False,366.0
603,,paid,650,Crafts,Arts,Mexico,"Guadalupe, Nuevo Leon",16,F,True,650.0,USD,650,partner,none,1.0,False,171.0
604,en,paid,500,Services,Services,Azerbaijan,Beylagan,31,M,True,500.0,USD,500,partner,none,1.0,False,90.0
605,en,paid,175,Tailoring,Services,Sierra Leone,"Magburaka, Tonkolili",57,M,True,175.0,USD,175,partner,none,2.0,False,244.0
606,,paid,475,Personal Products Sales,Retail,Mexico,"San Nicolás De Los Garza, Nuevo León",16,F,True,475.0,USD,475,partner,none,1.0,False,170.0
607,,paid,750,Decorations Sales,Retail,Mexico,"Monterrey, Nuevo León",16,M,True,750.0,USD,750,partner,none,1.0,False,170.0
608,,paid,100,Crafts,Arts,Paraguay,Ita,58,M,True,100.0,USD,100,partner,none,1.0,False,146.0
609,en,paid,500,Grocery Store,Food,Cambodia,Siem Reap Province,9,F,True,500.0,USD,500,partner,none,2.0,False,584.0
610,,paid,1200,Water Distribution,Services,Mozambique,Cidade De Maputo,23,M,True,1200.0,USD,1200,partner,none,2.0,False,559.0
611,,paid,300,Vehicle Repairs,Services,Paraguay,San Ignacio,58,M,True,300.0,USD,300,partner,none,1.0,False,353.0
612,es,paid,975,Retail,Retail,Paraguay,Caaguazú,58,M,True,975.0,USD,975,partner,none,1.0,False,141.0
613,en,paid,1000,Electronics Repair,Services,Azerbaijan,Baku,31,F,True,1000.0,USD,1000,partner,none,1.0,False,366.0
614,en,paid,275,Clothing Sales,Clothing,Guatemala,"Paxixil, Totonicapan",55,F,True,275.0,USD,275,partner,none,4.0,False,366.0
615,en,paid,250,Food Market,Food,Guatemala,"Poxlajuj, Totonicapan",55,F,True,250.0,USD,250,partner,none,2.0,False,366.0
616,,paid,200,Soft Drinks,Food,Mexico,"Victoria, Tamaulipas",16,F,True,200.0,USD,200,partner,none,1.0,False,78.0
617,en,paid,500,Carpentry,Construction,Peru,Ayacucho,70,F,True,500.0,USD,500,partner,none,2.0,False,123.0
618,en,paid,125,Restaurant,Food,Philippines,"Poblacion, Diadi, Nueva Vizcaya",123,F,True,5000.0,PHP,125,partner,shared,1.0,False,95.0
619,en,paid,1000,Farming,Agriculture,Cambodia,Takeo Province,9,F,True,1000.0,USD,1000,partner,none,1.0,False,119.0
620,en,paid,325,Retail,Retail,Philippines,Ozamiz City,136,M,True,14489.79,PHP,325,partner,shared,2.0,False,115.0
621,en,paid,75,General Store,Retail,Philippines,Baliangao Misamis Occidental,126,F,True,3000.0,PHP,75,partner,shared,2.0,False,101.0
622,en,paid,225,Food Production/Sales,Food,Philippines,"Catadman, Ozamiz City Mis. Occidental",126,F,True,10000.0,PHP,225,partner,shared,2.0,False,78.0
623,en,paid,125,Food Production/Sales,Food,Philippines,"Roxas, Solano, Nueva Vizcaya",123,F,True,5000.0,PHP,125,partner,shared,1.0,False,81.0
624,,paid,675,General Store,Retail,Nicaragua,Managua,120,F,True,13900.0,NIO,675,partner,partner,1.0,False,57.0
625,en,paid,1200,Transportation,Transportation,Cambodia,Phnom Penh,61,F,True,1200.0,USD,1200,partner,none,1.0,False,87.0
626,en,paid,225,Fruits & Vegetables,Food,Philippines,"Buliwao, Quezon, Nueva Vizcaya",123,F,True,10000.0,PHP,225,partner,shared,1.0,False,71.0
627,en,paid,125,Fruits & Vegetables,Food,Philippines,"Buliwao,quezon, Nueva Vizcaya",123,F,True,5000.0,PHP,125,partner,shared,1.0,False,71.0
628,en,paid,125,Manufacturing,Manufacturing,Philippines,"Punit Benito Soliven, Isabela",123,F,True,5000.0,PHP,125,partner,shared,1.0,False,64.0
629,en,paid,225,Pigs,Agriculture,Philippines,"Paniki, Bagabag, Nueva Vizcaya",123,M,True,10000.0,PHP,225,partner,shared,1.0,False,67.0
630,en,paid,1200,Farming,Agriculture,Azerbaijan,Salyan Region,30,M,True,1200.0,USD,1200,partner,none,1.0,False,429.0
631,en,paid,900,Food Production/Sales,Food,Tajikistan,Khujand,47,F,True,900.0,USD,900,partner,none,2.0,False,291.0
632,,paid,400,Food Market,Food,Ecuador,Guayaquil,7,M,True,400.0,USD,400,partner,none,1.0,False,185.0
633,en,paid,200,Food Market,Food,Tajikistan,Khujand,47,M,True,200.0,USD,200,partner,none,2.0,False,139.0
634,en,defaulted,650,Used Clothing,Clothing,Kenya,Nairobi,25,F,True,650.0,USD,650,lender,none,1.0,True,
635,en,paid,925,General Store,Retail,Ecuador,Guayaquil,7,F,True,925.0,USD,925,partner,none,2.0,False,205.0
636,,paid,525,Food Market,Food,Ecuador,Guayaquil,7,M,True,525.0,USD,525,partner,none,2.0,False,183.0
637,en,paid,75,Farming,Agriculture,Viet Nam,Ham Thuan Nam,41,F,True,75.0,USD,75,partner,none,3.0,False,153.0
638,en,paid,900,Retail,Retail,Tajikistan,Kanibadam,47,F,True,900.0,USD,900,partner,none,2.0,False,294.0
639,en,paid,400,Fish Selling,Food,Paraguay,Mariano R. Alonso,58,F,True,400.0,USD,400,partner,none,1.0,False,293.0
640,,paid,250,Clothing Sales,Clothing,Mexico,"San Nicolás De Los Garza, Nuevo León",16,F,True,250.0,USD,250,partner,none,1.0,False,109.0
641,en,paid,400,Auto Repair,Services,Paraguay,Ita,58,M,True,400.0,USD,400,partner,none,1.0,False,135.0
642,,paid,600,Retail,Retail,Tajikistan,Isfara,47,F,True,600.0,USD,600,partner,none,2.0,False,291.0
643,,paid,800,Retail,Retail,Tajikistan,Isfara,47,F,True,800.0,USD,800,partner,none,2.0,False,292.0
644,en,defaulted,1200,Auto Repair,Services,Ecuador,Guayaquil,7,M,True,1200.0,USD,1200,lender,none,1.0,True,
645,,paid,250,Grocery Store,Food,Honduras,Choluteca,5,F,True,250.0,USD,250,lender,none,1.0,False,353.0
646,en,paid,600,Sewing,Services,Tajikistan,Khujand,47,F,True,600.0,USD,600,partner,none,2.0,False,171.0
647,ru,paid,600,Cattle,Agriculture,Tajikistan,Isfara,47,F,True,600.0,USD,600,partner,none,2.0,False,291.0
648,en,paid,600,Food Production/Sales,Food,Cambodia,Kampong Cham Province,9,F,True,600.0,USD,600,partner,none,2.0,False,565.0
649,en,paid,750,General Store,Retail,Haiti,Trou-du-nord,44,F,True,750.0,USD,750,partner,none,2.0,False,223.0
650,,paid,925,Grocery Store,Food,Mexico,Teopisca,51,F,True,925.0,USD,925,partner,none,1.0,False,335.0
651,en,paid,800,Food Market,Food,Nigeria,"Asaba, Delta State",20,F,True,800.0,USD,800,partner,none,2.0,False,237.0
652,,paid,300,Auto Repair,Services,Paraguay,Ybycuí,58,M,True,300.0,USD,300,partner,none,1.0,False,127.0
653,,paid,250,Clothing Sales,Clothing,Bolivia,El Alto,48,M,True,250.0,USD,250,partner,none,6.0,False,374.0
654,en,paid,500,Cattle,Agriculture,Cambodia,Thommoney Village,109,F,True,2000000.0,KHR,500,lender,shared,1.0,False,88.0
655,,paid,1000,Construction,Construction,Mexico,Acuna,18,M,True,1000.0,USD,1000,partner,none,1.0,False,367.0
656,en,defaulted,600,Charcoal Sales,Retail,Kenya,Nakuru,25,F,True,600.0,USD,600,lender,none,1.0,True,
657,en,defaulted,1200,Clothing Sales,Clothing,Ecuador,Guayaquil,7,F,True,1200.0,USD,1200,lender,none,1.0,True,
658,en,paid,250,Bakery,Food,Tajikistan,Khujand,47,F,True,250.0,USD,250,partner,none,3.0,False,139.0
659,en,paid,1000,Pharmacy,Health,Tanzania,Dar Es Salaam,10,M,True,1000.0,USD,1000,partner,none,1.0,False,493.0
660,,paid,950,Agriculture,Agriculture,Togo,Aného,22,M,True,950.0,USD,950,partner,none,1.0,False,528.0
661,en,paid,300,Farming,Agriculture,Pakistan,Lahore,60,F,True,300.0,USD,300,partner,none,2.0,False,367.0
662,en,paid,500,Food,Food,Cambodia,Kean Svay District,61,F,True,500.0,USD,500,partner,none,3.0,False,243.0
663,en,defaulted,200,Beauty Salon,Services,Kenya,"Kibera Slums, Nairobi",36,F,True,13424.88,KES,200,lender,partner,3.0,True,
664,,paid,150,Retail,Retail,Bolivia,El Alto,48,F,True,150.0,USD,150,partner,none,3.0,False,244.0
665,en,paid,250,General Store,Retail,Sierra Leone,Kabala,57,F,True,250.0,USD,250,partner,none,2.0,False,304.0
666,,paid,175,Butcher Shop,Food,Tajikistan,Khujand,47,F,True,175.0,USD,175,partner,none,2.0,False,108.0
667,en,paid,200,Textiles,Arts,Sierra Leone,Makeni,57,F,True,200.0,USD,200,partner,none,2.0,False,243.0
668,en,paid,400,Clothing Sales,Clothing,Tajikistan,Khujand,47,F,True,400.0,USD,400,partner,none,2.0,False,117.0
669,,paid,325,Grocery Store,Food,Mexico,"Saltillo, Coahuila",16,F,True,325.0,USD,325,partner,none,1.0,False,79.0
670,en,paid,400,Retail,Retail,Tajikistan,Khujand,47,F,True,400.0,USD,400,partner,none,2.0,False,116.0
671,,paid,800,General Store,Retail,Peru,Nueva Requena - Ucayali,72,F,True,800.0,USD,800,partner,none,1.0,False,122.0
672,en,paid,175,Photography,Services,Pakistan,Lahore,60,F,True,175.0,USD,175,partner,none,2.0,False,367.0
673,es,paid,375,Retail,Retail,Peru,"Victor Larco, Trujillo - La Libertad",72,F,True,375.0,USD,375,partner,none,1.0,False,122.0
674,en,paid,175,Fish Selling,Food,Sierra Leone,"Magburaka, Tonkolili",57,F,True,175.0,USD,175,partner,none,2.0,False,243.0
675,,paid,300,Mobile Phones,Retail,Bolivia,La Paz / El Alto,59,F,True,300.0,USD,300,partner,none,1.0,False,182.0
676,en,paid,250,Food Production/Sales,Food,Paraguay,Ita,58,M,True,250.0,USD,250,partner,none,1.0,False,111.0
677,,paid,200,Butcher Shop,Food,Paraguay,Ita,58,F,True,200.0,USD,200,partner,none,1.0,False,109.0
678,,paid,625,Retail,Retail,Peru,Callería - Ucayali,72,F,True,625.0,USD,625,partner,none,1.0,False,122.0
679,,paid,75,Bakery,Food,Indonesia,Sempidi,82,F,True,75.0,USD,75,partner,none,2.0,False,138.0
680,,paid,1000,Manufacturing,Manufacturing,Bolivia,Santa Cruz De La Sierra,73,M,True,1000.0,USD,1000,partner,none,2.0,False,578.0
681,en,paid,275,Personal Products Sales,Retail,Dominican Republic,Los Alcarrizos,66,F,True,275.0,USD,275,partner,none,1.0,False,182.0
682,,paid,675,Cosmetics Sales,Retail,Ecuador,Guayaquil,7,F,True,675.0,USD,675,lender,none,1.0,False,245.0
683,en,paid,1200,Cattle,Agriculture,Azerbaijan,Saatli,56,M,True,1200.0,USD,1200,partner,none,1.0,False,484.0
684,en,paid,500,Retail,Retail,Azerbaijan,Saatli Town,31,F,True,500.0,USD,500,partner,none,1.0,False,388.0
685,en,defaulted,550,Fish Selling,Food,Ecuador,Guayaquil,7,F,True,550.0,USD,550,lender,none,1.0,True,
686,,paid,1000,Retail,Retail,Paraguay,Caaguazú,58,F,True,1000.0,USD,1000,partner,none,1.0,False,106.0
687,,defaulted,525,Clothing Sales,Clothing,Ecuador,Guayaquil,7,F,True,525.0,USD,525,lender,none,1.0,True,
688,,defaulted,400,Restaurant,Food,Ecuador,Guayaquil,7,M,True,400.0,USD,400,lender,none,1.0,True,
689,,defaulted,675,Home Products Sales,Retail,Ecuador,Guayaquil,7,F,True,675.0,USD,675,lender,none,1.0,True,
690,en,paid,1200,Farming,Agriculture,Azerbaijan,Salyan Region,30,M,True,1200.0,USD,1200,partner,none,1.0,False,454.0
691,en,paid,1200,Sewing,Services,Samoa,"Faleseela, Lefaga",15,F,True,1200.0,USD,1200,lender,none,2.0,False,455.0
692,,paid,250,Services,Services,Viet Nam,Hung Nguyen,67,F,True,250.0,USD,250,partner,none,2.0,False,367.0
693,,paid,1000,Tailoring,Services,Togo,Gapé,22,F,True,1000.0,USD,1000,partner,none,1.0,False,455.0
694,fr,paid,500,General Store,Retail,Togo,Lomé,22,F,True,500.0,USD,500,partner,none,1.0,False,455.0
695,,paid,850,Restaurant,Food,Togo,Tsévié,22,F,True,850.0,USD,850,partner,none,1.0,False,455.0
696,,paid,500,Clothing Sales,Clothing,Togo,Lomé,22,F,True,500.0,USD,500,partner,none,1.0,False,455.0
697,en,paid,1000,Retail,Retail,Azerbaijan,Khachmaz Region,30,F,True,1000.0,USD,1000,partner,none,1.0,False,453.0
698,en,paid,175,Shoe Sales,Retail,Sierra Leone,"Magburaka, Tonkolili",57,M,True,175.0,USD,175,partner,none,2.0,False,244.0
699,,paid,1200,Restaurant,Food,Mexico,Nuevo Laredo,18,M,True,1200.0,USD,1200,partner,none,1.0,False,369.0
700,,paid,625,Agriculture,Agriculture,Viet Nam,Hung Nguyen,67,F,True,625.0,USD,625,partner,none,2.0,False,368.0
701,en,paid,1200,Personal Products Sales,Retail,Uganda,Kampala,37,M,True,1200.0,USD,1200,lender,none,1.0,False,182.0
702,en,paid,300,Sewing,Services,Samoa,Tuanai,15,F,True,300.0,USD,300,lender,none,2.0,False,453.0
703,en,paid,75,Grocery Store,Food,Viet Nam,"Long My, Hau Giang",41,F,True,75.0,USD,75,partner,none,2.0,False,304.0
704,en,defaulted,600,Food Market,Food,Kenya,Mombasa,25,M,True,600.0,USD,600,lender,none,1.0,True,
705,,paid,275,Cosmetics Sales,Retail,Mexico,"Apodaca, N. L.",16,F,True,275.0,USD,275,partner,none,1.0,False,140.0
706,,paid,750,Home Products Sales,Retail,Mexico,"Monclova,coahuila",16,F,True,750.0,USD,750,partner,none,1.0,False,169.0
707,es,paid,925,Grocery Store,Food,Mexico,"Monclova,coahuila",16,F,True,925.0,USD,925,partner,none,1.0,False,170.0
708,,paid,1025,Weaving,Arts,Mexico,Zinacantan,51,F,True,1025.0,USD,1025,partner,none,1.0,False,335.0
709,,paid,750,Food Production/Sales,Food,Mexico,San Cristobal De Las Casas,51,F,True,750.0,USD,750,partner,none,1.0,False,335.0
710,en,paid,550,Film,Arts,Tanzania,Dar Es Salaam,10,M,True,550.0,USD,550,partner,none,1.0,False,356.0
711,en,paid,75,Charcoal Sales,Retail,Kenya,"Malaba  Kamuriai Location, Teso - Kenya",27,M,True,75.0,USD,75,partner,none,1.0,False,243.0
712,,paid,925,Retail,Retail,Mexico,"Sabinas Hidalgo, Nuevo León",16,M,True,925.0,USD,925,partner,none,1.0,False,168.0
713,en,paid,1000,Crafts,Arts,Cambodia,Khsach Kandal District,61,F,True,1000.0,USD,1000,partner,none,2.0,False,273.0
714,en,paid,1200,Weaving,Arts,Cambodia,Kean Svay District,61,F,True,1200.0,USD,1200,partner,none,2.0,False,629.0
715,,paid,450,Clothing Sales,Clothing,Tajikistan,Khujand,47,F,True,450.0,USD,450,partner,none,2.0,False,230.0
716,,paid,450,Food Production/Sales,Food,Tajikistan,Khujand,47,M,True,450.0,USD,450,partner,none,2.0,False,230.0
717,en,paid,400,Food Market,Food,Nigeria,Benin City,20,F,True,400.0,USD,400,partner,none,2.0,False,243.0
718,en,paid,500,Food Market,Food,Azerbaijan,Saatli Town,31,M,True,500.0,USD,500,partner,none,1.0,False,378.0
719,,paid,200,Auto Repair,Services,Bolivia,El Alto,48,M,True,200.0,USD,200,partner,none,2.0,False,80.0
720,,paid,250,Retail,Retail,Peru,Callería - Ucayali,72,F,True,250.0,USD,250,partner,none,1.0,False,122.0
721,en,paid,625,Crafts,Arts,Nigeria,Benin City,20,F,True,625.0,USD,625,partner,none,2.0,False,243.0
722,,paid,800,Agriculture,Agriculture,Azerbaijan,Agsu,31,F,True,800.0,USD,800,partner,none,1.0,False,445.0
723,en,paid,800,Clothing Sales,Clothing,Ukraine,Ivano-frankivsk,26,M,True,800.0,USD,800,partner,none,1.0,False,172.0
724,en,paid,550,Food Market,Food,Nigeria,Benin City,20,F,True,550.0,USD,550,partner,none,2.0,False,243.0
725,,paid,600,Dairy,Agriculture,Bolivia,Chahuira-pampa,48,M,True,600.0,USD,600,partner,none,6.0,False,367.0
726,en,paid,1175,Soft Drinks,Food,Nigeria,Benin City,20,F,True,1175.0,USD,1175,partner,none,2.0,False,244.0
727,,paid,750,Weaving,Arts,Mexico,Larrainzar,51,F,True,750.0,USD,750,partner,none,1.0,False,348.0
728,,paid,275,Retail,Retail,Peru,Florencia De Mora - La Libertad,72,F,True,275.0,USD,275,partner,none,1.0,False,123.0
729,en,paid,300,Food Production/Sales,Food,Samoa,Vaitoloa,15,F,True,300.0,USD,300,lender,none,2.0,False,588.0
730,en,defaulted,300,Food Production/Sales,Food,Togo,Celine Simisi,45,F,True,300.0,USD,300,lender,none,1.0,True,
731,,paid,75,Food Market,Food,Indonesia,"Melaya, Bali",82,F,True,75.0,USD,75,partner,none,2.0,False,138.0
732,en,paid,175,Food Market,Food,Pakistan,Lahore,60,F,True,175.0,USD,175,partner,none,2.0,False,367.0
733,en,paid,500,Barber Shop,Services,Azerbaijan,Saatli Town,31,M,True,500.0,USD,500,partner,none,1.0,False,413.0
734,en,paid,1000,Agriculture,Agriculture,Paraguay,Ita,58,M,True,1000.0,USD,1000,partner,none,1.0,False,92.0
735,en,paid,400,Natural Medicines,Health,Cambodia,Kampong Cham,9,F,True,400.0,USD,400,partner,none,2.0,False,237.0
736,,paid,400,General Store,Retail,Mozambique,"Catembe, Maputo",23,F,True,400.0,USD,400,partner,none,2.0,False,248.0
737,,paid,950,Food Production/Sales,Food,Mexico,Ocosingo,51,F,True,950.0,USD,950,partner,none,1.0,False,213.0
738,,paid,200,Catering,Food,Peru,Huancayo,71,F,True,200.0,USD,200,partner,none,1.0,False,183.0
739,es,paid,200,Food Production/Sales,Food,Peru,Huancayo,71,F,True,200.0,USD,200,partner,none,1.0,False,183.0
740,en,paid,500,Food Production/Sales,Food,Samoa,Fagalii Uta,15,F,True,500.0,USD,500,partner,none,2.0,False,587.0
741,,paid,650,Food Production/Sales,Food,Peru,Juliaca,71,F,True,650.0,USD,650,partner,none,2.0,False,244.0
742,en,paid,300,Food Production/Sales,Food,Samoa,Samalaeulu Leauvaa,15,F,True,300.0,USD,300,partner,none,1.0,False,588.0
743,,paid,250,General Store,Retail,Mozambique,Magoanine-maputo,64,F,True,250.0,USD,250,partner,none,2.0,False,152.0
744,,paid,275,Bicycle Repair,Services,Peru,Juliaca,71,F,True,275.0,USD,275,partner,none,1.0,False,183.0
745,en,paid,300,Agriculture,Agriculture,Samoa,Mulivai Leauvaa,15,F,True,300.0,USD,300,partner,none,2.0,False,587.0
746,en,paid,300,Agriculture,Agriculture,Samoa,Fagalii Uta,15,F,True,300.0,USD,300,partner,none,2.0,False,586.0
747,en,paid,200,Taxi,Transportation,Ukraine,Ivano-frankivsk,26,M,True,200.0,USD,200,partner,none,1.0,False,171.0
748,,paid,750,Food Production/Sales,Food,Mexico,"Pedro Escobedo, Querétaro",16,F,True,750.0,USD,750,partner,none,1.0,False,168.0
749,en,paid,1200,Grocery Store,Food,Cambodia,Kampong Cham,9,F,True,1200.0,USD,1200,partner,none,2.0,False,583.0
750,en,paid,1200,Retail,Retail,Tajikistan,Chkalovsk,47,F,True,1200.0,USD,1200,partner,none,4.0,False,358.0
751,en,paid,275,Beauty Salon,Services,Sierra Leone,Kabala,57,M,True,275.0,USD,275,partner,none,2.0,False,306.0
752,en,paid,1200,Retail,Retail,Azerbaijan,Imishli,56,M,True,1200.0,USD,1200,partner,none,1.0,False,485.0
753,en,paid,300,Bakery,Food,Samoa,Vailoa Uta,15,F,True,300.0,USD,300,lender,none,2.0,False,607.0
754,en,paid,300,Crafts,Arts,Samoa,Saletele,15,F,True,300.0,USD,300,partner,none,2.0,False,599.0
755,en,paid,1200,Clothing Sales,Clothing,Ukraine,Pavlograd,26,F,True,1200.0,USD,1200,partner,none,2.0,False,172.0
756,,paid,400,Auto Repair,Services,Paraguay,Mariano R. Alonso,58,M,True,400.0,USD,400,partner,none,3.0,False,353.0
757,,paid,500,General Store,Retail,Peru,Juliaca,71,F,True,500.0,USD,500,partner,none,1.0,False,183.0
758,en,paid,700,Construction Supplies,Construction,Cambodia,Kampong Cham,9,F,True,700.0,USD,700,partner,none,2.0,False,581.0
759,en,paid,550,Food Production/Sales,Food,Nigeria,"Uromi, Edo State",20,F,True,550.0,USD,550,partner,none,3.0,False,241.0
760,en,paid,1200,Shoe Sales,Retail,Ukraine,Kahovka,26,F,True,1200.0,USD,1200,partner,none,1.0,False,171.0
761,en,paid,75,Cattle,Agriculture,Viet Nam,Ham Thuan Nam,41,M,True,75.0,USD,75,partner,none,1.0,False,214.0
762,en,paid,600,Electronics Sales,Retail,Uganda,Kayunga,84,F,True,600.0,USD,600,partner,none,2.0,False,183.0
763,en,paid,1200,Clothing Sales,Clothing,Tajikistan,Chkalovsk,47,F,True,1200.0,USD,1200,partner,none,4.0,False,363.0
764,,paid,325,Pigs,Agriculture,Viet Nam,Nghi Loc,67,F,True,325.0,USD,325,partner,none,2.0,False,367.0
765,en,paid,300,Shoe Sales,Retail,Uganda,Kayunga,84,F,True,300.0,USD,300,partner,none,2.0,False,124.0
766,en,paid,1200,Cosmetics Sales,Retail,Ukraine,Zaporozhye,26,F,True,1200.0,USD,1200,partner,none,1.0,False,170.0
767,,paid,700,Construction Supplies,Construction,Bolivia,Cochabamba,73,M,True,700.0,USD,700,partner,none,2.0,False,367.0
768,en,paid,175,Food Market,Food,Sierra Leone,"Magburaka, Tonkolili",57,F,True,175.0,USD,175,partner,none,2.0,False,244.0
769,,paid,650,Grocery Store,Food,Mexico,"Limon # 3324, Col. Moderna, Mty, N.l.",16,F,True,650.0,USD,650,partner,none,1.0,False,172.0
770,en,paid,100,General Store,Retail,Indonesia,"Leuwiliang, Bogor",43,F,True,100.0,USD,100,partner,none,1.0,False,247.0
771,en,paid,100,Clothing Sales,Clothing,Indonesia,"Leuwiliang, Bogor",43,F,True,100.0,USD,100,partner,none,1.0,False,247.0
772,en,paid,1000,Clothing Sales,Clothing,Lebanon,Sid Al Bauchrieh - Beirut,77,F,True,1000.0,USD,1000,partner,none,1.0,False,352.0
773,,paid,800,Grocery Store,Food,Paraguay,Paraguari,58,F,True,800.0,USD,800,partner,none,1.0,False,81.0
774,,defaulted,1200,Cosmetics Sales,Retail,Ecuador,Guayaquil,7,F,True,1200.0,USD,1200,lender,none,1.0,True,
775,,paid,1200,Retail,Retail,Tajikistan,Isfara,47,F,True,1200.0,USD,1200,partner,none,1.0,False,359.0
776,,paid,200,General Store,Retail,Peru,Pucallpa,71,F,True,200.0,USD,200,partner,none,1.0,False,183.0
777,,paid,350,Call Center,Services,Peru,Tarma,71,F,True,350.0,USD,350,partner,none,1.0,False,184.0
778,,paid,150,Pigs,Agriculture,Indonesia,"Melaya, Bali",82,F,True,150.0,USD,150,partner,none,2.0,False,157.0
779,en,paid,600,Farming,Agriculture,Cambodia,Pon-nhea Leu District,61,F,True,600.0,USD,600,partner,none,3.0,False,355.0
780,en,paid,700,General Store,Retail,Bulgaria,Smolian,21,F,True,700.0,USD,700,partner,none,1.0,False,359.0
781,en,paid,500,Clothing Sales,Clothing,Honduras,Danli,5,F,True,500.0,USD,500,partner,none,1.0,False,259.0
782,en,paid,750,Decorations Sales,Retail,Mexico,"Santa Catarina, Nuevo Leon",16,M,True,750.0,USD,750,partner,none,3.0,False,167.0
783,en,paid,800,Food Production/Sales,Food,Mexico,Nuevo Laredo,18,M,True,800.0,USD,800,partner,none,1.0,False,408.0
784,en,paid,950,Food Production/Sales,Food,Mexico,Nuevo Laredo,18,F,True,950.0,USD,950,partner,none,1.0,False,408.0
785,en,paid,375,Home Products Sales,Retail,Ecuador,Guayaquil,7,F,True,375.0,USD,375,partner,none,1.0,False,202.0
786,en,paid,900,Beauty Salon,Services,Mexico,Nuevo Laredo,18,F,True,900.0,USD,900,partner,none,1.0,False,403.0
